ANO,IBGE7,NOME,TTREVA_EF_TOTAL,TTREVA_EM_TOTAL,TXMOINF,TXBRUTAMORT,TXCOBPLP,PINTERDRSAI,REN_PIBPC_D,REN_PVAAGR,REN_PVAIND,POP_TOT
2013,1505908,Porto de Moz,8.80,15.60,16.39,2.55,0.24,7.12,5.14,24.97,3.30,36841
2013,1506005,Prainha,6.90,12.90,11.80,2.90,0.45,5.22,6.53,41.93,5.62,29342
2013,1506104,Primavera,8.10,26.50,0.00,4.79,0.94,1.89,5.67,20.41,4.49,10432
2013,1506112,Quatipuru,7.60,20.30,5.56,3.74,0.51,0.75,4.64,34.08,2.48,12838
2013,1506138,Redenção,5.50,20.70,15.84,4.92,6.34,7.06,11.61,8.12,14.18,79010
2013,1506161,Rio Maria,4.80,15.60,25.36,5.01,4.91,12.61,12.54,25.51,26.02,17774
2013,1506187,Rondon do Pará,5.40,12.00,21.87,4.43,2.76,17.42,6.75,28.53,7.80,48959
2013,1506195,Rurópolis,7.50,18.50,12.12,1.47,0.33,11.56,4.34,26.87,7.73,44349
2013,1506203,Salinópolis,7.90,19.10,13.16,4.31,2.16,3.74,6.02,6.36,7.48,38552
2013,1506302,Salvaterra,7.50,11.90,34.09,5.00,0.86,7.29,4.38,19.25,2.84,21592
2013,1506351,Santa Bárbara do Pará,7.60,10.90,6.17,4.59,3.20,1.87,4.58,7.74,24.63,18736
2013,1506401,Santa Cruz do Arari,9.90,24.60,0.00,3.13,0.61,21.83,4.75,44.37,1.21,8957
2013,1506500,Santa Isabel do Pará,3.70,22.20,19.00,4.10,3.53,14.85,6.63,19.47,12.70,63973
2013,1506559,Santa Luzia do Pará,5.80,11.40,14.66,4.42,0.47,3.95,4.83,24.37,3.96,19455
2013,1506583,Santa Maria das Barreiras,7.00,13.50,23.81,3.12,0.39,14.52,8.63,56.67,3.22,18934
2013,1506609,Santa Maria do Pará,10.90,15.40,12.99,5.24,1.65,17.38,10.04,52.26,5.71,23649
2013,1506708,Santana do Araguaia,5.00,24.10,20.52,2.52,1.68,19.85,6.84,28.79,16.28,63031
2013,1506807,Santarém,5.50,13.30,15.16,4.91,7.94,2.32,9.96,17.84,10.56,288462
2013,1506906,Santarém Novo,6.30,16.60,33.33,3.31,0.38,3.26,5.16,25.76,6.09,6341
2013,1507003,Santo Antônio do Tauá,3.60,12.50,22.45,4.37,1.63,21.38,5.54,40.38,8.71,28575
2013,1507102,São Caetano de Odivelas,6.20,19.80,17.94,3.59,0.68,1.06,5.15,34.15,3.45,17266
2013,1507151,São Domingos do Araguaia,4.70,20.70,2.72,4.08,0.92,14.17,5.61,24.06,4.85,24012
2013,1507201,São Domingos do Capim,5.30,17.50,17.66,3.57,0.54,19.05,7.32,52.34,4.73,30550
2013,1507300,São Félix do Xingu,7.90,30.90,15.71,2.20,0.27,12.93,6.89,44.43,10.34,106940
2013,1507409,São Francisco do Pará,4.70,19.30,12.99,5.82,1.20,4.36,9.94,49.09,5.07,15301
2013,1507458,São Geraldo do Araguaia,5.10,14.50,14.23,4.59,0.58,21.28,8.23,35.17,5.54,25056
2013,1507466,São João da Ponta,3.30,17.30,27.78,4.81,0.50,1.38,4.46,31.90,3.13,5608
2013,1507474,São João de Pirabas,6.90,20.50,8.22,4.46,0.39,6.03,4.74,22.41,4.31,21536
2013,1507508,São João do Araguaia,6.70,18.70,11.70,4.17,0.42,21.55,5.59,31.58,3.95,13419
2013,1507607,São Miguel do Guamá,4.40,17.20,17.78,4.59,1.28,5.81,9.03,45.45,9.48,54417
2013,1507706,São Sebastião da Boa Vista,6.50,16.10,2.00,1.68,0.37,18.87,5.29,39.38,3.33,24363
2013,1507755,Sapucaia,4.80,15.00,21.28,2.41,14.40,17.54,11.59,41.84,5.78,5395
2013,1507805,Senador José Porfírio,12.50,19.40,13.79,3.24,1.15,9.16,6.46,37.55,3.95,12331
2013,1507904,Soure,7.80,11.60,27.99,3.44,1.51,7.93,4.75,24.06,3.88,23861
2013,1507953,Tailândia,3.90,21.90,15.14,3.03,2.45,5.53,5.74,10.57,19.99,90552
2013,1507961,Terra Alta,6.30,19.30,11.11,4.99,0.41,1.93,4.90,26.25,6.77,10822
2013,1507979,Terra Santa,3.50,20.70,6.92,2.84,2.25,18.18,14.46,5.19,61.23,17614
2013,1508001,Tomé-Açu,4.90,22.10,15.08,4.30,6.56,8.15,6.64,27.42,10.09,59112
2013,1508035,Tracuateua,4.90,20.40,10.38,3.72,0.36,10.33,5.27,40.22,4.29,28775
2013,1508050,Trairão,5.70,24.20,23.58,2.72,0.14,8.64,9.53,50.58,9.93,17670
2013,1508084,Tucumã,4.80,23.60,17.42,3.97,7.16,11.60,10.77,14.23,19.78,36021
2013,1508100,Tucuruí,4.60,17.40,13.58,3.85,4.48,1.19,29.52,2.24,79.00,103619
2013,1508126,Ulianópolis,3.30,33.10,14.77,1.28,0.61,11.89,22.54,70.86,10.36,49972
2013,1508159,Uruará,6.10,20.10,16.43,3.60,0.66,13.42,6.76,31.67,9.45,44731
2013,1508209,Vigia,6.50,13.90,17.54,5.07,1.37,12.23,4.67,22.98,5.58,50055
2013,1508308,Viseu,3.70,20.30,13.14,2.86,0.25,19.64,6.17,46.79,4.14,58323
2013,1508357,Vitória do Xingu,6.30,19.30,25.25,3.77,0.46,12.37,22.24,24.93,6.58,14072
2013,1508407,Xinguara,4.00,19.90,9.32,4.87,5.13,11.13,14.14,14.32,26.60,42085
2013,1600055,Serra do Navio,3.40,17.50,22.47,1.89,4.49,0.00,9.50,5.67,5.61,4761
2013,1600105,Amapá,5.90,15.10,19.48,3.18,2.59,13.62,13.27,17.82,2.68,8483
2013,1600154,Pedra Branca do Amapari,3.60,13.70,28.27,2.18,4.48,2.54,23.25,1.69,46.12,12828
2013,1600204,Calçoene,4.30,15.90,41.03,3.27,0.77,12.01,12.18,9.02,17.10,9793
2013,1600212,Cutias,3.60,16.80,0.00,2.13,0.19,7.07,9.41,22.11,1.52,5173
2013,1600238,Ferreira Gomes,3.80,23.90,10.36,2.91,12.29,1.44,19.88,4.26,26.10,6525
2013,1600253,Itaubal,5.10,17.20,17.39,1.27,0.17,1.37,8.51,16.98,1.78,4722
2013,1600279,Laranjal do Jari,3.70,15.80,14.66,2.01,1.91,5.06,10.35,2.06,8.37,43832
2013,1600303,Macapá,2.90,12.20,22.12,4.12,12.21,2.09,15.85,0.59,11.24,437256
2013,1600402,Mazagão,5.70,12.00,4.45,2.56,0.60,1.64,9.60,10.63,13.31,18739
2013,1600501,Oiapoque,4.70,14.90,36.00,3.31,1.16,4.09,10.49,5.85,6.19,22986
2013,1600535,Porto Grande,3.50,12.50,14.71,2.94,7.18,8.33,11.97,9.04,10.74,18708
2013,1600550,Pracuúba,4.80,22.00,0.00,1.64,0.07,1.54,11.31,29.96,1.68,4277
2013,1600600,Santana,2.30,9.10,15.49,3.97,6.56,3.28,13.98,0.84,19.15,108897
2013,1600709,Tartarugalzinho,4.90,9.40,7.38,1.47,2.32,1.73,11.41,17.00,19.63,14292
2013,1600808,Vitória do Jari,3.70,13.10,7.38,1.31,3.27,1.94,9.21,3.67,4.64,13724
2013,1700251,Abreulândia,3.60,10.50,27.03,3.19,1.76,0.00,8.89,25.87,12.00,2506
2013,1700301,Aguiarnópolis,2.60,6.50,11.90,5.15,1.49,3.64,15.50,8.48,18.88,5820
2013,1700350,Aliança do Tocantins,3.20,6.50,0.00,6.33,1.81,0.65,9.32,19.87,8.90,5686
2013,1700400,Almas,2.90,12.80,15.50,5.69,1.28,0.00,10.40,41.28,4.85,7553
2013,1700707,Alvorada,1.40,8.60,19.80,4.09,5.29,5.55,21.32,23.81,22.32,8557
2013,1701002,Ananás,2.90,10.20,30.12,5.02,1.55,3.37,7.16,15.09,5.18,9952
2013,1701051,Angico,3.00,7.80,0.00,5.40,1.92,0.00,7.21,19.24,4.05,3332
2013,1701101,Aparecida do Rio Negro,1.90,8.10,0.00,4.44,1.13,0.47,11.02,41.39,5.31,4504
2013,1701309,Aragominas,2.80,8.30,0.00,4.70,0.44,0.00,6.99,27.77,3.00,5958
2013,1701903,Araguacema,3.20,8.70,0.00,3.87,0.79,7.63,7.31,27.36,3.48,6716
2013,1702000,Araguaçu,2.60,11.50,19.23,5.19,1.53,11.66,11.47,37.73,4.45,8868
2013,1702109,Araguaína,2.50,9.10,15.33,4.98,7.14,3.33,14.73,1.46,15.86,164093
2013,1702158,Araguanã,2.70,13.90,28.30,4.83,0.45,8.00,7.83,28.41,4.65,5379
2013,1702208,Araguatins,2.70,7.20,17.61,4.74,1.69,12.02,7.15,7.84,5.48,33524
2013,1702307,Arapoema,4.20,6.80,9.52,4.97,1.01,17.09,9.59,30.64,5.44,6844
2013,1702406,Arraias,2.90,8.20,10.70,5.17,3.99,6.83,12.17,31.71,14.98,10833
2013,1702554,Augustinópolis,2.50,11.60,11.66,5.43,1.39,8.10,8.10,5.81,12.83,17140
2013,1702703,Aurora do Tocantins,2.90,12.50,58.82,5.24,0.44,1.49,7.32,25.60,3.95,3625
2013,1702901,Axixá do Tocantins,2.80,10.90,9.90,8.62,2.55,4.73,6.93,7.69,4.40,9632
2013,1703008,Babaçulândia,4.00,4.70,18.18,4.94,0.64,2.92,6.61,27.46,3.95,10720
2013,1703057,Bandeirantes do Tocantins,2.70,8.30,0.00,4.80,5.49,4.61,20.87,25.86,39.50,3336
2013,1703073,Barra do Ouro,3.50,9.60,0.00,5.26,0.21,0.00,8.50,33.04,4.32,4371
2013,1703107,Barrolândia,3.30,6.40,0.00,5.22,0.85,0.00,8.12,20.08,6.84,5557
2013,1703206,Bernardo Sayão,1.50,10.00,32.79,2.64,0.57,5.90,9.31,30.29,5.65,4547
2013,1703305,Bom Jesus do Tocantins,2.50,7.70,38.46,6.60,7.12,2.40,8.89,34.25,4.70,4241
2013,1703602,Brasilândia do Tocantins,3.10,5.60,47.62,6.96,0.09,2.44,12.27,25.70,4.39,2154
2013,1703701,Brejinho de Nazaré,2.30,3.70,10.64,7.22,0.56,2.00,12.06,39.60,6.50,5400
2013,1703800,Buriti do Tocantins,2.90,11.50,0.00,2.85,0.63,9.17,5.30,5.77,5.62,10522
2013,1703826,Cachoeirinha,5.50,6.20,0.00,3.13,8.90,2.83,6.71,13.45,3.78,2236
2013,1703842,Campos Lindos,3.10,9.30,20.13,3.11,0.63,0.00,26.69,46.69,11.00,9000
2013,1703867,Cariri do Tocantins,3.90,8.40,,5.43,1.09,0.94,26.29,20.07,11.19,4053
2013,1703883,Carmolândia,3.60,3.70,0.00,8.55,1.22,4.10,10.30,23.68,4.82,2457
2013,1703891,Carrasco Bonito,3.50,11.20,0.00,5.38,0.36,9.09,5.86,9.24,4.95,3906
2013,1703909,Caseara,3.50,7.30,68.49,5.64,0.70,1.17,9.50,27.56,12.22,4965
2013,1704105,Centenário,2.60,6.70,0.00,5.12,0.22,4.17,6.14,10.75,3.28,2737
2013,1704600,Chapada de Areia,1.30,,,2.89,0.22,2.52,9.31,30.52,5.55,1386
2013,1705102,Chapada da Natividade,3.70,9.00,40.00,4.16,0.09,0.52,10.90,40.80,4.58,3362
2013,1705508,Colinas do Tocantins,3.00,9.90,18.52,4.90,3.31,5.97,11.95,4.68,15.45,33078
2013,1705557,Combinado,3.10,8.70,0.00,5.39,0.99,1.46,8.21,9.98,6.66,4827
2013,1705607,Conceição do Tocantins,4.40,6.20,13.70,6.13,0.85,4.78,7.05,13.25,4.10,4240
2013,1706001,Couto Magalhães,5.00,10.40,24.39,3.20,0.96,1.49,8.74,27.96,4.33,5314
2013,1706100,Cristalândia,3.40,9.00,22.73,6.22,1.85,1.73,9.36,18.91,9.37,7399
2013,1706258,Crixás do Tocantins,2.40,9.50,0.00,4.85,0.48,1.27,12.70,38.58,4.67,1651
2013,1706506,Darcinópolis,6.50,18.10,20.62,4.76,0.85,1.47,9.79,31.96,5.16,5670
2013,1707009,Dianópolis,3.10,12.70,17.54,4.28,3.07,3.85,12.73,31.51,7.95,20566
2013,1707108,Divinópolis do Tocantins,1.80,10.50,0.00,5.54,1.50,1.87,9.18,22.49,5.07,6681
2013,1707207,Dois Irmãos do Tocantins,3.10,5.40,18.18,3.83,0.41,2.37,7.93,36.49,3.05,7319
2013,1707306,Dueré,3.50,6.40,0.00,5.72,0.91,10.22,13.87,53.50,5.13,4718
2013,1707405,Esperantina,3.40,9.50,13.61,3.53,0.14,4.46,5.58,7.97,8.67,10203
2013,1707553,Fátima,3.10,8.40,0.00,5.91,1.10,1.29,9.45,11.44,4.49,3892
2013,1707652,Figueirópolis,3.20,8.10,42.25,6.27,6.27,3.07,18.22,29.94,14.21,5421
2013,1707702,Filadélfia,3.40,5.30,24.79,4.09,0.75,1.97,7.47,19.83,7.71,8800
2013,1708205,Formoso do Araguaia,3.20,7.70,23.26,5.26,3.26,9.49,14.49,40.39,9.89,18804
2013,1708254,Fortaleza do Tabocão,2.30,9.50,47.62,4.75,0.87,3.66,34.58,11.96,5.39,2527
2013,1708304,Goianorte,3.80,5.80,0.00,3.71,0.12,3.21,7.61,29.13,3.04,5115
2013,1709005,Goiatins,5.60,8.50,34.62,4.03,0.89,7.24,7.35,28.55,5.01,12644
2013,1709302,Guaraí,3.40,9.70,5.21,4.79,4.55,2.48,14.09,9.03,7.97,24629
2013,1709500,Gurupi,3.00,10.40,12.74,5.33,9.95,2.51,16.54,1.98,14.35,81792
2013,1709807,Ipueiras,1.80,14.50,0.00,4.43,0.22,3.70,12.78,41.64,4.82,1804
2013,1710508,Itacajá,4.10,9.60,21.28,5.57,1.20,16.79,8.16,25.39,4.53,7363
2013,1710706,Itaguatins,5.20,6.20,10.20,3.94,0.95,15.97,5.89,18.48,4.25,6092
2013,1710904,Itapiratins,3.20,8.70,34.48,6.23,0.49,4.32,10.91,42.20,4.34,3690
2013,1711100,Itaporã do Tocantins,3.20,9.30,0.00,4.82,0.20,1.10,10.21,44.91,2.34,2488
2013,1711506,Jaú do Tocantins,3.70,8.10,0.00,4.60,0.95,1.50,8.76,32.40,3.11,3698
2013,1711803,Juarina,3.90,6.00,50.00,3.98,0.18,2.68,7.42,19.56,3.46,2262
2013,1711902,Lagoa da Confusão,6.10,10.30,18.96,3.04,1.29,3.90,23.93,45.21,13.16,11525
2013,1711951,Lagoa do Tocantins,2.30,4.80,0.00,4.65,0.26,2.33,6.16,11.05,3.60,3875
2013,1712009,Lajeado,2.70,4.60,41.67,4.06,3.18,7.00,12.27,3.02,21.80,2956
2013,1712157,Lavandeira,5.90,12.80,0.00,4.00,0.46,0.00,36.64,74.54,6.36,1749
2013,1712405,Lizarda,4.60,1.40,25.00,3.42,0.55,1.18,5.49,10.97,2.81,3806
2013,1712454,Luzinópolis,4.50,20.30,22.73,3.86,0.25,5.92,10.71,16.94,23.63,2847
2013,1712504,Marianópolis do Tocantins,2.70,17.90,21.28,4.02,0.76,0.00,10.74,39.68,4.17,4730
2013,1712702,Mateiros,1.70,4.00,0.00,2.47,0.45,2.46,43.23,69.55,6.29,2430
2013,1712801,Maurilândia do Tocantins,3.80,11.10,0.00,3.32,0.24,4.29,6.25,12.71,3.30,3313
2013,1713205,Miracema do Tocantins,2.50,11.10,2.90,4.59,4.23,5.60,17.24,5.91,52.71,20243
2013,1713304,Miranorte,2.20,9.40,10.87,6.15,2.99,10.90,9.32,11.12,7.13,13164
2013,1713601,Monte do Carmo,4.30,8.60,18.02,4.67,0.75,1.06,9.41,40.87,5.26,7286
2013,1713700,Monte Santo do Tocantins,2.70,,0.00,3.19,0.18,0.71,9.40,32.79,3.77,2196
2013,1713809,Palmeiras do Tocantins,4.10,10.70,14.08,4.05,0.58,6.30,7.66,22.95,14.80,6180
2013,1713957,Muricilândia,5.00,13.10,20.41,4.17,0.09,3.41,7.88,31.43,3.51,3356
2013,1714203,Natividade,2.60,8.80,27.21,5.39,2.82,1.77,10.20,11.08,24.58,9268
2013,1714302,Nazaré,2.80,3.50,34.48,6.74,1.46,10.93,7.05,17.34,5.99,4301
2013,1714880,Nova Olinda,3.30,10.50,6.13,4.60,1.22,1.64,16.04,6.82,14.34,11301
2013,1715002,Nova Rosalândia,1.60,14.10,53.57,6.47,0.82,1.63,6.31,11.65,4.07,4018
2013,1715101,Novo Acordo,3.40,3.60,12.66,5.69,1.46,0.69,6.79,11.40,7.65,4043
2013,1715150,Novo Alegre,3.80,5.60,0.00,6.39,1.23,10.26,7.47,16.82,3.82,2349
2013,1715259,Novo Jardim,3.60,4.70,28.57,5.00,0.46,1.46,8.38,15.82,14.67,2600
2013,1715507,Oliveira de Fátima,2.00,6.80,0.00,6.45,1.29,0.00,13.33,28.47,4.86,1085
2013,1715705,Palmeirante,3.30,13.70,56.60,4.23,0.42,4.93,9.30,39.82,5.00,5432
2013,1715754,Palmeirópolis,2.20,9.70,30.77,4.74,2.30,14.10,9.40,20.15,7.31,7600
2013,1716109,Paraíso do Tocantins,2.40,11.80,7.53,4.86,5.12,2.11,14.76,3.90,19.83,47724
2013,1716208,Paranã,4.10,12.70,14.71,4.35,0.94,7.66,20.17,6.77,67.07,10585
2013,1716307,Pau D&apos;Arco,5.70,9.80,0.00,4.61,0.54,10.88,8.48,31.85,4.12,4772
2013,1716505,Pedro Afonso,1.90,7.50,14.76,5.36,23.13,3.62,28.16,43.65,12.07,12490
2013,1716604,Peixe,3.10,10.60,8.13,4.24,2.49,2.31,38.64,8.05,75.57,11075
2013,1716653,Pequizeiro,1.40,3.90,19.61,6.22,0.51,0.41,7.73,25.42,4.45,5305
2013,1716703,Colméia,2.20,8.50,7.30,4.98,1.47,9.12,9.36,14.04,10.51,8642
2013,1717008,Pindorama do Tocantins,3.50,9.10,0.00,3.28,0.26,4.53,7.05,21.89,4.11,4576
2013,1717206,Piraquê,2.60,11.20,47.62,2.98,0.36,0.93,9.49,40.48,2.54,3017
2013,1717503,Pium,5.20,14.90,12.50,4.19,0.85,6.16,9.40,38.01,4.29,7168
2013,1717800,Ponte Alta do Bom Jesus,5.80,11.70,17.54,5.16,0.92,5.16,6.24,17.07,3.29,4654
2013,1717909,Ponte Alta do Tocantins,2.90,10.90,0.00,3.41,0.67,1.12,6.49,17.05,4.85,7628
2013,1718006,Porto Alegre do Tocantins,2.60,10.30,0.00,5.05,0.87,2.46,6.34,9.72,4.92,2973
2013,1718204,Porto Nacional,2.60,7.90,7.46,4.78,4.90,2.14,15.01,8.01,21.39,51501
2013,1718303,Praia Norte,3.70,8.60,0.00,5.19,0.37,8.65,5.49,6.41,3.65,8085
2013,1718402,Presidente Kennedy,1.80,6.70,43.48,5.59,1.52,1.69,16.07,13.37,7.67,3756
2013,1718451,Pugmil,3.00,13.40,32.26,7.12,0.43,0.68,12.69,9.06,9.72,2529
2013,1718501,Recursolândia,5.80,12.80,13.51,5.96,0.40,7.14,6.37,14.84,3.18,4029
2013,1718550,Riachinho,4.20,15.90,32.26,4.28,0.45,1.90,6.87,13.07,3.67,4435
2013,1718659,Rio da Conceição,3.30,9.90,,3.17,0.69,1.01,6.74,3.52,4.22,1895
2013,1718709,Rio dos Bois,4.20,18.10,32.26,4.42,0.37,1.09,8.37,30.69,4.43,2715
2013,1718758,Rio Sono,2.70,8.20,30.30,4.34,0.43,0.40,6.00,17.54,4.41,6459
2013,1718808,Sampaio,3.90,13.20,0.00,5.42,1.74,5.81,5.41,6.48,3.27,4241
2013,1718840,Sandolândia,6.20,6.50,76.92,7.04,0.94,10.10,11.66,45.75,2.94,3411
2013,1718865,Santa Fé do Araguaia,5.60,12.90,14.49,3.40,0.78,2.52,9.15,25.87,5.94,7054
2013,1718881,Santa Maria do Tocantins,3.70,10.20,0.00,3.50,0.60,1.99,8.66,28.96,4.14,3143
2013,1718899,Santa Rita do Tocantins,6.20,4.50,0.00,0.89,0.84,1.03,12.10,48.10,2.74,2255
2013,1718907,Santa Rosa do Tocantins,3.60,17.90,0.00,5.68,0.48,2.47,13.40,45.20,5.33,4752
2013,1719004,Santa Tereza do Tocantins,1.90,5.70,0.00,3.34,0.41,1.48,6.96,16.91,4.00,2695
2013,1720002,Santa Terezinha do Tocantins,2.40,6.70,30.30,7.47,0.28,6.47,7.46,23.82,4.18,2543
2013,1720101,São Bento do Tocantins,4.80,14.30,0.00,2.83,0.36,4.27,5.86,11.78,4.01,4954
2013,1720150,São Félix do Tocantins,3.10,16.50,38.46,7.25,0.99,0.93,7.75,16.59,4.66,1518
2013,1720200,São Miguel do Tocantins,3.50,12.40,21.74,4.26,0.67,0.87,5.15,5.72,4.81,11271
2013,1720259,São Salvador do Tocantins,6.10,5.40,35.71,4.62,0.89,0.00,7.13,14.21,4.19,3030
2013,1720309,São Sebastião do Tocantins,4.20,11.30,12.05,4.39,2.90,6.50,6.21,10.13,7.97,4553
2013,1720499,São Valério,3.70,13.10,29.41,6.94,1.06,0.00,10.49,30.45,4.50,4322
2013,1720655,Silvanópolis,3.90,9.30,0.00,6.43,0.74,2.32,12.38,31.48,4.91,5289
2013,1720804,Sítio Novo do Tocantins,2.60,6.90,0.00,4.63,1.22,4.38,5.85,7.83,3.34,9297
2013,1720853,Sucupira,1.20,6.60,0.00,6.47,1.02,2.65,16.75,49.66,4.30,1856
2013,1720903,Taguatinga,3.60,10.30,4.76,4.96,18.72,5.17,10.16,12.54,7.77,15931
2013,1720937,Taipas do Tocantins,7.60,6.60,0.00,6.81,0.05,1.32,7.07,18.34,3.30,2056
2013,1720978,Talismã,2.20,13.90,71.43,4.82,0.67,2.96,14.97,41.40,6.08,2695
2013,1721000,Palmas,2.00,10.50,10.15,3.31,17.94,1.84,18.81,0.85,18.04,257904
2013,1721109,Tocantínia,4.20,14.30,28.85,5.45,0.91,15.05,5.60,5.41,5.30,7158
2013,1721208,Tocantinópolis,3.10,9.60,13.10,5.31,3.80,9.60,7.61,4.59,7.70,23165
2013,1721257,Tupirama,3.20,0.00,41.67,4.07,6.81,3.68,38.72,67.51,6.44,1718
2013,1721307,Tupiratins,4.60,6.30,,2.99,0.13,0.00,7.82,17.64,5.90,2342
2013,1722081,Wanderlândia,2.80,8.90,7.46,5.15,1.00,0.19,9.19,7.09,20.65,11450
2013,1722107,Xambioá,3.10,6.70,12.77,6.31,5.81,9.06,20.42,6.38,57.55,11736
2013,2100055,Açailândia,3.40,13.20,17.60,4.41,6.68,6.11,12.17,9.34,27.83,107790
2013,2100105,Afonso Cunha,6.40,14.60,19.42,4.20,0.03,6.08,3.76,13.36,3.99,6197
2013,2100154,Água Doce do Maranhão,1.80,14.30,6.29,2.74,0.15,12.95,3.69,16.48,8.67,12028
2013,2100204,Alcântara,4.10,13.70,20.75,4.16,1.56,13.16,3.40,16.39,9.08,21644
2013,2100303,Aldeias Altas,4.70,9.70,20.53,3.46,1.03,20.88,3.82,16.86,7.47,25177
2013,2100402,Altamira do Maranhão,1.80,11.10,0.00,2.33,0.48,1.74,3.32,34.35,2.56,11564
2013,2100436,Alto Alegre do Maranhão,3.60,15.00,17.82,4.89,0.18,7.87,5.36,8.01,8.19,25748
2013,2100477,Alto Alegre do Pindaré,3.20,13.10,7.83,4.06,0.36,35.89,3.60,27.11,3.74,31253
2013,2100501,Alto Parnaíba,5.00,11.00,5.10,4.49,1.11,20.05,19.10,67.65,4.39,10904
2013,2100550,Amapá do Maranhão,3.10,23.90,0.00,3.75,0.13,3.33,3.96,22.36,3.45,6669
2013,2100600,Amarante do Maranhão,12.80,17.60,29.41,4.15,0.59,14.44,4.13,31.92,2.82,39544
2013,2100709,Anajatuba,7.20,11.10,3.16,2.96,0.47,24.21,4.06,33.10,7.55,26339
2013,2100808,Anapurus,6.80,16.20,11.58,3.24,0.33,20.40,6.05,24.16,12.42,14815
2013,2100832,Apicum-Açu,3.50,9.20,18.59,2.80,0.06,10.65,3.55,21.09,3.28,17474
2013,2100873,Araguanã,6.10,21.90,16.30,2.66,0.24,9.41,3.22,25.40,2.95,14658
2013,2100907,Araioses,11.50,18.20,15.44,3.66,0.20,5.00,3.57,26.57,3.48,44317
2013,2100956,Arame,15.30,27.60,9.05,3.20,0.15,11.51,4.22,31.34,5.86,31867
2013,2101004,Arari,3.60,15.20,16.81,4.76,3.88,7.75,4.89,28.01,4.22,28986
2013,2101103,Axixá,2.20,7.40,28.57,4.44,0.50,6.73,3.83,23.91,3.44,11706
2013,2101202,Bacabal,3.50,12.70,14.66,5.47,2.72,6.21,7.24,8.55,6.94,101851
2013,2101251,Bacabeira,2.40,10.90,11.95,4.13,3.76,4.34,13.87,5.82,50.02,15982
2013,2101301,Bacuri,4.30,12.70,9.68,3.26,0.44,21.91,3.76,12.05,3.91,17164
2013,2101350,Bacurituba,1.40,13.10,0.00,3.49,0.15,3.23,3.45,16.71,3.58,5440
2013,2101400,Balsas,5.70,12.80,17.93,4.80,4.87,10.25,23.72,29.38,11.23,89126
2013,2101509,Barão de Grajaú,4.40,8.80,18.80,5.15,3.03,25.17,6.05,6.22,4.48,18074
2013,2101608,Barra do Corda,9.30,14.90,14.14,5.52,1.80,9.18,4.88,17.63,5.42,85022
2013,2101707,Barreirinhas,3.10,13.40,14.85,3.48,3.31,1.71,4.53,20.12,4.83,58599
2013,2101731,Belágua,11.00,14.60,14.49,2.39,0.14,3.82,3.32,16.58,3.37,7105
2013,2101772,Bela Vista do Maranhão,7.50,27.20,5.41,4.48,0.18,5.70,4.07,17.71,4.10,10717
2013,2101806,Benedito Leite,4.20,17.80,0.00,3.45,1.78,25.99,3.90,22.27,4.09,5510
2013,2101905,Bequimão,3.10,10.90,12.88,2.83,0.78,20.52,3.07,20.41,3.79,20821
2013,2101939,Bernardo do Mearim,6.10,9.30,0.00,2.43,0.18,15.32,5.30,35.03,4.08,6176
2013,2101970,Boa Vista do Gurupi,2.80,11.00,20.00,2.20,0.28,7.81,3.69,14.67,3.33,8626
2013,2102002,Bom Jardim,6.40,18.60,15.57,3.61,0.56,22.81,4.58,33.90,3.58,40134
2013,2102036,Bom Jesus das Selvas,6.40,19.60,30.59,2.87,1.09,16.66,5.53,32.28,8.27,31320
2013,2102077,Bom Lugar,7.10,15.40,6.58,2.37,0.22,11.04,3.52,31.13,2.81,15604
2013,2102101,Brejo,5.10,11.20,11.16,3.80,0.54,18.59,5.30,29.89,4.66,34754
2013,2102150,Brejo de Areia,2.70,13.20,0.00,4.57,0.41,1.76,8.05,37.41,3.76,4591
2013,2102200,Buriti,2.90,16.20,24.18,4.12,0.38,12.34,3.94,24.54,3.74,27697
2013,2102309,Buriti Bravo,3.30,17.70,9.41,4.56,0.48,20.67,3.52,17.97,4.98,23238
2013,2102325,Buriticupu,5.90,15.60,15.85,3.92,0.89,14.06,4.71,20.46,6.04,68626
2013,2102358,Buritirana,6.50,15.20,16.13,4.26,0.16,1.94,3.58,25.24,3.23,15008
2013,2102374,Cachoeira Grande,5.50,17.40,18.52,2.64,0.30,20.24,3.60,29.18,3.44,8698
2013,2102408,Cajapió,3.20,16.90,46.24,5.27,0.27,27.23,3.04,19.40,3.43,10822
2013,2102507,Cajari,6.70,17.30,13.33,2.93,0.21,10.01,3.40,29.01,2.68,18751
2013,2102556,Campestre do Maranhão,1.90,6.90,21.46,4.20,2.29,9.39,4.74,21.68,8.78,13808
2013,2102606,Cândido Mendes,6.30,12.70,9.29,1.90,0.28,15.99,3.76,23.73,3.43,19426
2013,2102705,Cantanhede,3.70,19.10,24.31,4.40,0.26,14.09,3.33,9.58,5.96,21125
2013,2102754,Capinzal do Norte,3.30,10.70,12.58,4.10,0.66,15.50,4.91,29.58,3.75,10729
2013,2102804,Carolina,4.70,8.90,26.24,5.97,2.79,14.97,8.05,42.21,4.49,23939
2013,2102903,Carutapera,3.10,15.50,21.83,3.51,0.68,2.63,4.72,23.67,3.89,22811
2013,2103000,Caxias,3.10,9.80,30.28,5.31,3.76,4.65,6.96,2.59,14.65,159396
